compte_id,client_id,agence_id,numero_compte,rib,type_compte,devise,solde,solde_disponible,solde_moyen_30j,solde_moyen_90j,decouvert_autorise,taux_interet,frais_tenue_compte,date_ouverture,date_fermeture,statut_compte,plafond_retrait_jour,plafond_paiement_jour,nombre_cotitulaires,carte_associee,chequier,date_derniere_operation,nombre_transactions_30j,volume_transactions_30j,niveau_risque,indicateur_fraude,date_creation,date_derniere_maj
CPT-000822,CLI-000651,AG-MAR-01,1024872588,230910000000000750941849,Compte courant,MAD,4748.49,4748.49,4748.49,4748.49,896.02,0.0,13.83,2017-01-24,,Actif,5000,20000,1,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.821069,2026-09-11 14:41:42.821069
CPT-000823,CLI-000652,AG-FÈS-01,6513557037,230417000000000751733750,Compte courant,MAD,26172.35,26172.35,26172.35,26172.35,5708.86,0.0,46.09,2021-08-24,,Actif,10000,10000,2,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.822084,2026-09-11 14:41:42.822084
CPT-000824,CLI-000653,AG-RAB-01,4583744589,230490000000000752525650,Compte épargne,MAD,2578.34,2578.34,2578.34,2578.34,588.21,0.0113,44.03,2021-09-12,,Actif,20000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.822084,2026-09-11 14:41:42.822084
CPT-000825,CLI-000654,AG-CAS-04,8414102181,230985000000000753317558,Compte courant,MAD,4628.73,4628.73,4628.73,4628.73,647.93,0.0,14.11,2020-05-10,,Actif,20000,50000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.822084,2026-09-11 14:41:42.822084
CPT-000826,CLI-000655,AG-CAS-01,2157812209,230985000000000754109457,Compte entreprise,MAD,54977.03,54977.03,54977.03,54977.03,13490.7,0.0,42.45,2017-11-19,,Actif,10000,10000,1,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.823059,2026-09-11 14:41:42.823059
CPT-000827,CLI-000656,AG-CAS-05,7535112590,230985000000000754901356,Compte entreprise,MAD,351062.16,351062.16,351062.16,351062.16,43921.81,0.0,30.81,2019-06-21,,Actif,20000,50000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:42.823059,2026-09-11 14:41:42.823059
CPT-000828,CLI-000656,AG-CAS-05,6244790916,230985000000000755693264,Compte épargne,MAD,46567.39,46567.39,46567.39,46567.39,13018.63,0.027,11.05,2018-02-18,,Actif,5000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.824064,2026-09-11 14:41:42.824064
CPT-000829,CLI-000657,AG-CAS-03,7518997314,230985000000000756485163,Compte courant,MAD,40414.69,40414.69,40414.69,40414.69,5597.13,0.0,29.69,2020-01-18,,Actif,5000,10000,1,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.825067,2026-09-11 14:41:42.825067
CPT-000830,CLI-000658,AG-CAS-01,8422894250,230985000000000757277062,Compte épargne,MAD,7022.79,7022.79,7022.79,7022.79,1937.98,0.0242,15.62,2021-05-13,,Actif,5000,10000,2,True,True,,0,0,Faible,False,2026-09-11 14:41:42.825067,2026-09-11 14:41:42.825067
CPT-000831,CLI-000658,AG-CAS-01,9642377043,230985000000000758068970,Compte courant,MAD,11307.41,11307.41,11307.41,11307.41,2790.52,0.0,16.01,2022-03-13,,Actif,20000,20000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.826066,2026-09-11 14:41:42.826066
CPT-000832,CLI-000659,AG-MAR-02,3751310458,230910000000000758860857,Compte entreprise,MAD,7033.94,7033.94,7033.94,7033.94,1470.09,0.0,32.12,2022-04-24,,Actif,10000,10000,0,False,True,,0,0,Faible,False,2026-09-11 14:41:42.826066,2026-09-11 14:41:42.826066
CPT-000833,CLI-000660,AG-AGA-01,8419871455,230584000000000759652763,Compte courant,MAD,117.33,117.33,117.33,117.33,19.1,0.0,19.6,2024-03-03,,Actif,5000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.827069,2026-09-11 14:41:42.827069
CPT-000834,CLI-000661,AG-SET-01,9894459598,230629000000000760444653,Compte courant,MAD,6365.14,6365.14,6365.14,6365.14,1154.76,0.0,33.08,2017-03-18,,Actif,20000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.827069,2026-09-11 14:41:42.827069
CPT-000835,CLI-000661,AG-SET-01,6624612861,230629000000000761236552,Compte professionnel,MAD,23966.21,23966.21,23966.21,23966.21,5479.99,0.0,42.05,2017-05-22,,Actif,20000,20000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.827069,2026-09-11 14:41:42.827069
CPT-000836,CLI-000662,AG-MAR-01,4815027506,230910000000000762028444,Compte courant,MAD,4022.43,4022.43,4022.43,4022.43,797.73,0.0,31.66,2024-10-12,,Actif,5000,50000,2,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.828063,2026-09-11 14:41:42.828063
CPT-000837,CLI-000663,AG-MAR-02,2285973746,230910000000000762820343,Compte courant,MAD,33424.87,33424.87,33424.87,33424.87,6016.84,0.0,41.72,2019-11-06,,Actif,5000,50000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.829063,2026-09-11 14:41:42.829063
CPT-000838,CLI-000663,AG-MAR-02,6034711569,230910000000000763612242,Compte courant,MAD,2213.93,2213.93,2213.93,2213.93,545.35,0.0,34.22,2022-07-10,,Actif,10000,20000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.829063,2026-09-11 14:41:42.829063
CPT-000839,CLI-000664,AG-RAB-01,8196029286,230490000000000764404144,Compte épargne,MAD,4421.77,4421.77,4421.77,4421.77,504.66,0.0235,45.35,2023-07-08,,Actif,10000,20000,2,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.830069,2026-09-11 14:41:42.830069
CPT-000840,CLI-000665,AG-KHE-01,7116342175,230941000000000765196053,Compte épargne,MAD,31102.49,31102.49,31102.49,31102.49,9189.08,0.0286,37.37,2023-04-13,,Actif,20000,50000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.830069,2026-09-11 14:41:42.830069
CPT-000841,CLI-000666,AG-RAB-03,6361282113,230490000000000765987969,Compte épargne,MAD,1713.29,1713.29,1713.29,1713.29,290.72,0.014,47.44,2026-03-03,,Actif,10000,10000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.831063,2026-09-11 14:41:42.831063
CPT-000842,CLI-000666,AG-RAB-03,8927676100,230490000000000766779868,Compte épargne,MAD,8778.46,8778.46,8778.46,8778.46,2048.38,0.0165,14.34,2024-12-11,,Actif,20000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.831063,2026-09-11 14:41:42.831063
CPT-000843,CLI-000667,AG-CAS-06,7386352266,230985000000000767571767,Compte jeune,MAD,490.97,490.97,490.97,490.97,146.1,0.0,11.45,2018-12-03,,Actif,20000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.832062,2026-09-11 14:41:42.832062
CPT-000844,CLI-000668,AG-EL -01,3935182437,230782000000000768363661,Compte courant,MAD,1036.25,1036.25,1036.25,1036.25,120.98,0.0,19.21,2020-12-08,,Actif,10000,20000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.833067,2026-09-11 14:41:42.833067
CPT-000845,CLI-000668,AG-EL -01,4331305234,230782000000000769155560,Compte courant,MAD,482.58,482.58,482.58,482.58,95.14,0.0,30.37,2017-09-01,,Actif,5000,20000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.833067,2026-09-11 14:41:42.833067
CPT-000846,CLI-000669,AG-TAN-01,9794772693,230609000000000769947466,Compte courant,MAD,10099.79,10099.79,10099.79,10099.79,1461.9,0.0,47.38,2023-03-09,,Actif,5000,50000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.834066,2026-09-11 14:41:42.834066
CPT-000847,CLI-000670,AG-AGA-01,8257750809,230584000000000770739358,Compte courant,MAD,6200.0,6200.0,6200.0,6200.0,1143.04,0.0,45.43,2020-04-05,,Actif,10000,20000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.834066,2026-09-11 14:41:42.834066
CPT-000848,CLI-000671,AG-SAL-01,3284472680,230521000000000771531239,Compte courant,MAD,873.03,873.03,873.03,873.03,167.19,0.0,49.03,2023-10-28,,Actif,10000,50000,1,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.836079,2026-09-11 14:41:42.836079
CPT-000849,CLI-000672,AG-AGA-01,9942611912,230584000000000772323147,Compte courant,MAD,674.69,674.69,674.69,674.69,86.78,0.0,38.6,2022-08-15,,Actif,10000,50000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.837069,2026-09-11 14:41:42.837069
CPT-000850,CLI-000673,AG-MAR-01,7280541798,230910000000000773115039,Compte professionnel,MAD,30300.83,30300.83,30300.83,30300.83,6400.16,0.0,48.09,2024-04-16,,Actif,5000,20000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.837350,2026-09-11 14:41:42.837350
CPT-000851,CLI-000673,AG-MAR-01,7799214766,230910000000000773906956,Compte courant,MAD,4805.96,4805.96,4805.96,4805.96,1255.34,0.0,38.71,2025-08-27,,Actif,20000,50000,2,False,True,,0,0,Faible,False,2026-09-11 14:41:42.837350,2026-09-11 14:41:42.837350
CPT-000852,CLI-000674,AG-SAL-01,2677082743,230521000000000774698862,Compte courant,MAD,61112.68,61112.68,61112.68,61112.68,9639.4,0.0,22.46,2020-01-23,,Actif,5000,20000,0,False,True,,0,0,Moyen,False,2026-09-11 14:41:42.838062,2026-09-11 14:41:42.838062
CPT-000853,CLI-000674,AG-SAL-01,5232389761,230521000000000775490752,Compte courant,MAD,427.86,427.86,427.86,427.86,73.41,0.0,43.39,2024-03-18,,Actif,20000,50000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.838062,2026-09-11 14:41:42.838062
CPT-000854,CLI-000675,AG-MEK-01,9802340818,230742000000000776282656,Compte courant,MAD,1169.87,1169.87,1169.87,1169.87,247.92,0.0,19.44,2017-12-11,,Actif,10000,50000,1,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.838062,2026-09-11 14:41:42.838062
CPT-000855,CLI-000676,AG-OUJ-01,6065637779,230499000000000777074564,Compte épargne,MAD,40478.72,40478.72,40478.72,40478.72,4991.67,0.0106,26.08,2022-12-28,,Actif,5000,10000,2,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.839085,2026-09-11 14:41:42.839085
CPT-000856,CLI-000677,AG-AGA-02,8042516149,230584000000000777866467,Compte courant,MAD,16459.38,16459.38,16459.38,16459.38,3538.51,0.0,46.04,2018-07-20,,Actif,10000,10000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.839085,2026-09-11 14:41:42.839085
CPT-000857,CLI-000678,AG-FÈS-01,7162490102,230417000000000778658361,Compte courant,MAD,10622.99,10622.99,10622.99,10622.99,1079.04,0.0,27.69,2017-08-02,,Actif,5000,20000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.839085,2026-09-11 14:41:42.839085
CPT-000858,CLI-000679,AG-RAB-03,6209473410,230490000000000779450252,Compte courant,MAD,342.22,342.22,342.22,342.22,35.49,0.0,21.15,2021-07-15,,Actif,5000,20000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.839085,2026-09-11 14:41:42.839085
CPT-000859,CLI-000680,AG-TAN-01,7446105533,230609000000000780242144,Compte entreprise,MAD,150856.05,150856.05,150856.05,150856.05,32237.62,0.0,42.33,2018-05-18,,Actif,20000,20000,1,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.840084,2026-09-11 14:41:42.840084
CPT-000860,CLI-000680,AG-TAN-01,2213149797,230609000000000781034043,Compte professionnel,MAD,94387.45,94387.45,94387.45,94387.45,27675.06,0.0,49.63,2020-09-16,,Actif,5000,10000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:42.840084,2026-09-11 14:41:42.840084
CPT-000861,CLI-000681,AG-CAS-06,3146433033,230985000000000781825967,Compte jeune,MAD,7541.63,7541.63,7541.63,7541.63,2104.1,0.0,38.24,2023-06-24,,Actif,5000,20000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.842064,2026-09-11 14:41:42.842064
CPT-000862,CLI-000682,AG-MEK-01,6195793357,230742000000000782617857,Compte courant,MAD,5571.3,5571.3,5571.3,5571.3,858.38,0.0,13.57,2024-12-14,,Actif,5000,50000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.843062,2026-09-11 14:41:42.843062
CPT-000863,CLI-000683,AG-SAL-01,8921744316,230521000000000783409751,Compte courant,MAD,6890.66,6890.66,6890.66,6890.66,830.51,0.0,16.47,2024-06-09,,Actif,20000,50000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.844067,2026-09-11 14:41:42.844067
CPT-000864,CLI-000684,AG-KHO-01,9816369282,230924000000000784201648,Compte courant,MAD,5194.22,5194.22,5194.22,5194.22,1520.76,0.0,27.23,2024-11-29,,Actif,10000,10000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.845064,2026-09-11 14:41:42.845064
CPT-000865,CLI-000685,AG-CAS-01,6808785437,230985000000000784993572,Compte courant,MAD,66418.1,66418.1,66418.1,66418.1,17333.81,0.0,38.9,2023-02-25,,Actif,5000,20000,1,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.845064,2026-09-11 14:41:42.845064
CPT-000866,CLI-000686,AG-RAB-01,7886314544,230490000000000785785462,Compte courant,MAD,7164.83,7164.83,7164.83,7164.83,1346.22,0.0,19.23,2024-12-20,,Actif,5000,20000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.847064,2026-09-11 14:41:42.847064
CPT-000867,CLI-000686,AG-RAB-01,1176949647,230490000000000786577361,Compte professionnel,MAD,13348.66,13348.66,13348.66,13348.66,2971.83,0.0,35.66,2022-11-02,,Actif,5000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.847344,2026-09-11 14:41:42.847344
CPT-000868,CLI-000687,AG-KHE-01,8472280730,230941000000000787369261,Compte courant,MAD,1159.63,1159.63,1159.63,1159.63,173.46,0.0,49.37,2026-07-24,,Actif,20000,20000,2,False,False,,0,0,Faible,False,2026-09-11 14:41:42.849063,2026-09-11 14:41:42.849063
CPT-000869,CLI-000687,AG-KHE-01,4178391437,230941000000000788161151,Compte courant,MAD,6501.95,6501.95,6501.95,6501.95,1778.18,0.0,44.6,2020-02-15,,Actif,20000,10000,1,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.850063,2026-09-11 14:41:42.850063
CPT-000870,CLI-000688,AG-SAL-01,7156020011,230521000000000788953053,Compte courant,MAD,3206.76,3206.76,3206.76,3206.76,367.35,0.0,31.53,2018-11-18,,Actif,20000,10000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:42.851071,2026-09-11 14:41:42.851071
CPT-000871,CLI-000689,AG-RAB-02,8888726605,230490000000000789744966,Compte entreprise,MAD,1628.05,1628.05,1628.05,1628.05,175.6,0.0,23.51,2018-12-12,,Actif,10000,20000,1,False,False,,0,0,Faible,False,2026-09-11 14:41:42.852065,2026-09-11 14:41:42.852065
CPT-000872,CLI-000690,AG-CAS-06,1486864324,230985000000000790536865,Compte épargne,MAD,20818.91,20818.91,20818.91,20818.91,5201.42,0.0142,46.66,2021-04-22,,Actif,5000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.852065,2026-09-11 14:41:42.852065
CPT-000873,CLI-000691,AG-RAB-02,1786318370,230490000000000791328755,Compte courant,MAD,1947.63,1947.63,1947.63,1947.63,547.4,0.0,12.27,2023-03-18,,Actif,10000,50000,2,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.853062,2026-09-11 14:41:42.853062
CPT-000874,CLI-000691,AG-RAB-02,4166135185,230490000000000792120645,Compte épargne,MAD,16856.81,16856.81,16856.81,16856.81,3852.37,0.0189,29.94,2024-11-06,,Actif,5000,10000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.853062,2026-09-11 14:41:42.853062
CPT-000875,CLI-000692,AG-BÉN-01,8458853938,230145000000000792912550,Compte courant,MAD,5141.66,5141.66,5141.66,5141.66,1371.3,0.0,33.88,2020-05-27,,Actif,5000,10000,2,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.854066,2026-09-11 14:41:42.854066
CPT-000876,CLI-000692,AG-BÉN-01,2006620553,230145000000000793704449,Compte épargne,MAD,9469.17,9469.17,9469.17,9469.17,1240.03,0.0105,27.76,2024-08-26,,Actif,20000,20000,1,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.854066,2026-09-11 14:41:42.854066
CPT-000877,CLI-000693,AG-MEK-01,2382346132,230742000000000794496360,Compte courant,MAD,1655.48,1655.48,1655.48,1655.48,348.42,0.0,46.96,2018-01-17,,Actif,10000,50000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.855063,2026-09-11 14:41:42.855063
CPT-000878,CLI-000694,AG-FÈS-01,9516875873,230417000000000795288258,Compte épargne,MAD,17377.66,17377.66,17377.66,17377.66,3609.53,0.0139,33.19,2023-11-13,,Actif,20000,20000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.855063,2026-09-11 14:41:42.855063
CPT-000879,CLI-000695,AG-TAN-01,3357146841,230609000000000796080151,Compte courant,MAD,5879.96,5879.96,5879.96,5879.96,690.96,0.0,37.51,2024-09-18,,Actif,20000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.855063,2026-09-11 14:41:42.855063
CPT-000880,CLI-000696,AG-SET-01,8314272134,230629000000000796872061,Compte professionnel,MAD,23812.56,23812.56,23812.56,23812.56,5951.02,0.0,12.81,2022-01-10,,Actif,20000,10000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.856085,2026-09-11 14:41:42.856085
CPT-000881,CLI-000696,AG-SET-01,7896978739,230629000000000797663969,Compte professionnel,MAD,108217.5,108217.5,108217.5,108217.5,19783.2,0.0,45.41,2022-04-12,,Actif,10000,10000,0,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.856085,2026-09-11 14:41:42.856085
CPT-000882,CLI-000697,AG-TÉT-01,7882146900,230868000000000798455873,Compte courant,MAD,3333.5,3333.5,3333.5,3333.5,383.2,0.0,36.46,2024-05-16,,Actif,5000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.857080,2026-09-11 14:41:42.857080
CPT-000883,CLI-000698,AG-TAN-01,9034135832,230609000000000799247765,Compte entreprise,MAD,57645.08,57645.08,57645.08,57645.08,11418.7,0.0,38.55,2026-08-09,,Actif,20000,50000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.859081,2026-09-11 14:41:42.859081
CPT-000884,CLI-000698,AG-TAN-01,5325805410,230609000000000800039646,Compte épargne,MAD,6091.12,6091.12,6091.12,6091.12,1713.65,0.0108,16.33,2018-09-14,,Actif,5000,50000,0,False,False,,0,0,Élevé,False,2026-09-11 14:41:42.859081,2026-09-11 14:41:42.859081
CPT-000885,CLI-000699,AG-TAN-01,1148682072,230609000000000800831545,Compte courant,MAD,10173.69,10173.69,10173.69,10173.69,1499.62,0.0,35.0,2018-12-10,,Actif,10000,20000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.860093,2026-09-11 14:41:42.860093
CPT-000886,CLI-000700,AG-RAB-01,6452107672,230490000000000801623442,Compte courant,MAD,23294.36,23294.36,23294.36,23294.36,3277.29,0.0,16.06,2017-03-16,,Actif,5000,20000,1,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.861086,2026-09-11 14:41:42.861086
CPT-000887,CLI-000700,AG-RAB-01,6424219118,230490000000000802415341,Compte épargne,MAD,3262.3,3262.3,3262.3,3262.3,820.84,0.0118,39.95,2021-11-22,,Actif,5000,10000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.861086,2026-09-11 14:41:42.861086
CPT-000888,CLI-000701,AG-CAS-06,9884211154,230985000000000803207249,Compte jeune,MAD,4687.11,4687.11,4687.11,4687.11,530.35,0.0,44.64,2022-05-20,,Actif,5000,20000,2,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.861086,2026-09-11 14:41:42.861086
CPT-000889,CLI-000702,AG-RAB-01,5104972079,230490000000000803999157,Compte entreprise,MAD,102774.98,102774.98,102774.98,102774.98,13873.78,0.0,48.78,2021-03-08,,Actif,5000,10000,2,True,False,,0,0,Faible,False,2026-09-11 14:41:42.862082,2026-09-11 14:41:42.862082
CPT-000890,CLI-000702,AG-RAB-01,8245032932,230490000000000804791047,Compte courant,MAD,553.53,553.53,553.53,553.53,93.9,0.0,18.13,2017-02-05,,Actif,5000,20000,0,False,False,,0,0,Moyen,False,2026-09-11 14:41:42.862082,2026-09-11 14:41:42.862082
CPT-000891,CLI-000703,AG-SAL-01,8662596109,230521000000000805582950,Compte professionnel,MAD,44616.08,44616.08,44616.08,44616.08,12901.96,0.0,41.5,2019-06-21,,Actif,20000,50000,2,False,True,,0,0,Élevé,False,2026-09-11 14:41:42.862082,2026-09-11 14:41:42.862082
CPT-000892,CLI-000703,AG-SAL-01,7585203707,230521000000000806374849,Compte professionnel,MAD,146774.98,146774.98,146774.98,146774.98,28445.83,0.0,38.08,2025-11-05,,Actif,20000,20000,0,True,False,,0,0,Faible,False,2026-09-11 14:41:42.862082,2026-09-11 14:41:42.862082
CPT-000893,CLI-000704,AG-OUJ-01,1378437873,230499000000000807166762,Compte courant,MAD,10452.2,10452.2,10452.2,10452.2,2074.57,0.0,47.97,2021-06-02,,Actif,20000,20000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.863079,2026-09-11 14:41:42.863079
CPT-000894,CLI-000704,AG-OUJ-01,3729283184,230499000000000807958670,Compte épargne,MAD,11518.02,11518.02,11518.02,11518.02,2827.6,0.013,18.46,2021-10-06,,Actif,10000,20000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.863079,2026-09-11 14:41:42.863079
CPT-000895,CLI-000705,AG-NAD-01,5805501259,230500000000000808750543,Compte courant,MAD,1193.36,1193.36,1193.36,1193.36,321.01,0.0,45.5,2020-02-25,,Actif,20000,50000,0,True,True,,0,0,Moyen,False,2026-09-11 14:41:42.864083,2026-09-11 14:41:42.864083
CPT-000896,CLI-000706,AG-KHE-01,6861331470,230941000000000809542451,Compte courant,MAD,13660.15,13660.15,13660.15,13660.15,2504.04,0.0,26.76,2026-03-20,,Actif,5000,20000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.864083,2026-09-11 14:41:42.864083
CPT-000897,CLI-000707,AG-CAS-02,5669141738,230985000000000810334349,Compte entreprise,MAD,250180.24,250180.24,250180.24,250180.24,62072.05,0.0,39.93,2025-09-05,,Actif,5000,20000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.865087,2026-09-11 14:41:42.865087
CPT-000898,CLI-000708,AG-NAD-01,7190052324,230500000000000811126231,Compte courant,MAD,9184.27,9184.27,9184.27,9184.27,958.58,0.0,47.15,2019-01-17,,Actif,10000,10000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.866094,2026-09-11 14:41:42.866094
CPT-000899,CLI-000709,AG-LAÂ-01,4961544796,230959000000000811918157,Compte épargne,MAD,13902.84,13902.84,13902.84,13902.84,2031.84,0.0138,12.38,2023-02-09,,Actif,10000,50000,1,True,True,,0,0,Faible,False,2026-09-11 14:41:42.867083,2026-09-11 14:41:42.867083
CPT-000900,CLI-000710,AG-AGA-01,3330927907,230584000000000812710041,Compte courant,MAD,1106.11,1106.11,1106.11,1106.11,158.07,0.0,17.93,2024-04-17,,Actif,5000,20000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.868143,2026-09-11 14:41:42.868143
CPT-000901,CLI-000711,AG-CAS-06,6884161090,230985000000000813501954,Compte courant,MAD,28455.62,28455.62,28455.62,28455.62,7066.28,0.0,45.9,2023-07-24,,Actif,20000,50000,0,True,True,,0,0,Élevé,False,2026-09-11 14:41:42.869114,2026-09-11 14:41:42.869114
CPT-000902,CLI-000712,AG-CAS-04,2133300666,230985000000000814293862,Compte entreprise,MAD,103578.62,103578.62,103578.62,103578.62,28026.26,0.0,25.22,2026-05-31,,Actif,10000,10000,0,False,False,,0,0,Faible,False,2026-09-11 14:41:42.870116,2026-09-11 14:41:42.870116
CPT-000903,CLI-000712,AG-CAS-04,4908326782,230985000000000815085761,Compte professionnel,MAD,16122.64,16122.64,16122.64,16122.64,4219.72,0.0,38.61,2021-06-08,,Actif,20000,50000,0,True,False,,0,0,Moyen,False,2026-09-11 14:41:42.870116,2026-09-11 14:41:42.870116
CPT-000904,CLI-000713,AG-AGA-02,1999098284,230584000000000815877664,Compte courant,MAD,741.23,741.23,741.23,741.23,141.22,0.0,49.58,2018-10-02,,Actif,5000,20000,0,True,True,,0,0,Faible,False,2026-09-11 14:41:42.872131,2026-09-11 14:41:42.872131
CPT-000905,CLI-000714,AG-CAS-04,8309797266,230985000000000816669568,Compte courant,MAD,598.98,598.98,598.98,598.98,160.82,0.0,31.9,2020-09-12,,Actif,5000,50000,0,True,False,,0,0,Élevé,False,2026-09-11 14:41:42.872131,2026-09-11 14:41:42.872131
